Code du département,Libellé du département,Code de la circonscription,Libellé de la circonscription,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau,Sexe,Nom,Prénom,Voix,% Voix/Ins,% Voix/Exp,N°Panneauct1,Sexect1,Nomct1,Prénomct1,Voixct1,% Voix/Insct1,% Voix/Expct1
44,Loire-Atlantique,5,5ème circonscription,44026,Carquefou,0017,690,133,19.28,557,80.72,31,4.49,5.57,10,1.45,1.8,516,74.78,92.64,1,M,MACRON,Emmanuel,427,61.88,82.75,2,F,LE PEN,Marine,89,12.9,17.25
44,Loire-Atlantique,5,5ème circonscription,44026,Carquefou,0018,640,107,16.72,533,83.28,23,3.59,4.32,10,1.56,1.88,500,78.13,93.81,1,M,MACRON,Emmanuel,389,60.78,77.8,2,F,LE PEN,Marine,111,17.34,22.2
44,Loire-Atlantique,5,5ème circonscription,44026,Carquefou,0019,824,187,22.69,637,77.31,31,3.76,4.87,16,1.94,2.51,590,71.6,92.62,1,M,MACRON,Emmanuel,434,52.67,73.56,2,F,LE PEN,Marine,156,18.93,26.44
44,Loire-Atlantique,5,5ème circonscription,44026,Carquefou,0020,686,142,20.7,544,79.3,22,3.21,4.04,6,0.87,1.1,516,75.22,94.85,1,M,MACRON,Emmanuel,415,60.5,80.43,2,F,LE PEN,Marine,101,14.72,19.57
44,Loire-Atlantique,5,5ème circonscription,44027,Casson,0001,863,184,21.32,679,78.68,62,7.18,9.13,14,1.62,2.06,603,69.87,88.81,1,M,MACRON,Emmanuel,356,41.25,59.04,2,F,LE PEN,Marine,247,28.62,40.96
44,Loire-Atlantique,5,5ème circonscription,44027,Casson,0002,1038,181,17.44,857,82.56,87,8.38,10.15,19,1.83,2.22,751,72.35,87.63,1,M,MACRON,Emmanuel,507,48.84,67.51,2,F,LE PEN,Marine,244,23.51,32.49
44,Loire-Atlantique,5,5ème circonscription,44028,Le Cellier,0001,1095,266,24.29,829,75.71,59,5.39,7.12,15,1.37,1.81,755,68.95,91.07,1,M,MACRON,Emmanuel,522,47.67,69.14,2,F,LE PEN,Marine,233,21.28,30.86
44,Loire-Atlantique,5,5ème circonscription,44028,Le Cellier,0002,875,208,23.77,667,76.23,56,6.4,8.4,11,1.26,1.65,600,68.57,89.96,1,M,MACRON,Emmanuel,409,46.74,68.17,2,F,LE PEN,Marine,191,21.83,31.83
44,Loire-Atlantique,5,5ème circonscription,44028,Le Cellier,0003,1217,232,19.06,985,80.94,97,7.97,9.85,16,1.31,1.62,872,71.65,88.53,1,M,MACRON,Emmanuel,605,49.71,69.38,2,F,LE PEN,Marine,267,21.94,30.62
44,Loire-Atlantique,10,10ème circonscription,44029,Divatte-sur-Loire,0001,774,205,26.49,569,73.51,48,6.2,8.44,19,2.45,3.34,502,64.86,88.22,1,M,MACRON,Emmanuel,339,43.8,67.53,2,F,LE PEN,Marine,163,21.06,32.47
44,Loire-Atlantique,10,10ème circonscription,44029,Divatte-sur-Loire,0002,892,172,19.28,720,80.72,43,4.82,5.97,14,1.57,1.94,663,74.33,92.08,1,M,MACRON,Emmanuel,446,50.0,67.27,2,F,LE PEN,Marine,217,24.33,32.73
44,Loire-Atlantique,10,10ème circonscription,44029,Divatte-sur-Loire,0003,870,183,21.03,687,78.97,57,6.55,8.3,19,2.18,2.77,611,70.23,88.94,1,M,MACRON,Emmanuel,418,48.05,68.41,2,F,LE PEN,Marine,193,22.18,31.59
44,Loire-Atlantique,10,10ème circonscription,44029,Divatte-sur-Loire,0004,1097,236,21.51,861,78.49,55,5.01,6.39,21,1.91,2.44,785,71.56,91.17,1,M,MACRON,Emmanuel,479,43.66,61.02,2,F,LE PEN,Marine,306,27.89,38.98
44,Loire-Atlantique,10,10ème circonscription,44029,Divatte-sur-Loire,0005,895,207,23.13,688,76.87,36,4.02,5.23,17,1.9,2.47,635,70.95,92.3,1,M,MACRON,Emmanuel,432,48.27,68.03,2,F,LE PEN,Marine,203,22.68,31.97
44,Loire-Atlantique,10,10ème circonscription,44029,Divatte-sur-Loire,0006,875,194,22.17,681,77.83,33,3.77,4.85,21,2.4,3.08,627,71.66,92.07,1,M,MACRON,Emmanuel,396,45.26,63.16,2,F,LE PEN,Marine,231,26.4,36.84
44,Loire-Atlantique,7,7ème circonscription,44030,La Chapelle-des-Marais,0001,1088,220,20.22,868,79.78,59,5.42,6.8,20,1.84,2.3,789,72.52,90.9,1,M,MACRON,Emmanuel,471,43.29,59.7,2,F,LE PEN,Marine,318,29.23,40.3
44,Loire-Atlantique,7,7ème circonscription,44030,La Chapelle-des-Marais,0002,820,171,20.85,649,79.15,49,5.98,7.55,19,2.32,2.93,581,70.85,89.52,1,M,MACRON,Emmanuel,313,38.17,53.87,2,F,LE PEN,Marine,268,32.68,46.13
44,Loire-Atlantique,7,7ème circonscription,44030,La Chapelle-des-Marais,0003,1133,249,21.98,884,78.02,73,6.44,8.26,31,2.74,3.51,780,68.84,88.24,1,M,MACRON,Emmanuel,403,35.57,51.67,2,F,LE PEN,Marine,377,33.27,48.33
44,Loire-Atlantique,6,6ème circonscription,44031,La Chapelle-Glain,0001,593,153,25.8,440,74.2,16,2.7,3.64,5,0.84,1.14,419,70.66,95.23,1,M,MACRON,Emmanuel,257,43.34,61.34,2,F,LE PEN,Marine,162,27.32,38.66
44,Loire-Atlantique,10,10ème circonscription,44032,La Chapelle-Heulin,0001,1373,267,19.45,1106,80.55,69,5.03,6.24,13,0.95,1.18,1024,74.58,92.59,1,M,MACRON,Emmanuel,708,51.57,69.14,2,F,LE PEN,Marine,316,23.02,30.86
44,Loire-Atlantique,10,10ème circonscription,44032,La Chapelle-Heulin,0002,1194,241,20.18,953,79.82,55,4.61,5.77,19,1.59,1.99,879,73.62,92.24,1,M,MACRON,Emmanuel,613,51.34,69.74,2,F,LE PEN,Marine,266,22.28,30.26
44,Loire-Atlantique,8,8ème circonscription,44033,La Chapelle-Launay,0001,751,142,18.91,609,81.09,49,6.52,8.05,12,1.6,1.97,548,72.97,89.98,1,M,MACRON,Emmanuel,367,48.87,66.97,2,F,LE PEN,Marine,181,24.1,33.03
44,Loire-Atlantique,8,8ème circonscription,44033,La Chapelle-Launay,0002,798,172,21.55,626,78.45,47,5.89,7.51,21,2.63,3.35,558,69.92,89.14,1,M,MACRON,Emmanuel,344,43.11,61.65,2,F,LE PEN,Marine,214,26.82,38.35
44,Loire-Atlantique,8,8ème circonscription,44033,La Chapelle-Launay,0003,950,179,18.84,771,81.16,72,7.58,9.34,20,2.11,2.59,679,71.47,88.07,1,M,MACRON,Emmanuel,432,45.47,63.62,2,F,LE PEN,Marine,247,26.0,36.38
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0001,1041,272,26.13,769,73.87,36,3.46,4.68,7,0.67,0.91,726,69.74,94.41,1,M,MACRON,Emmanuel,565,54.27,77.82,2,F,LE PEN,Marine,161,15.47,22.18
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0002,901,187,20.75,714,79.25,48,5.33,6.72,9,1.0,1.26,657,72.92,92.02,1,M,MACRON,Emmanuel,510,56.6,77.63,2,F,LE PEN,Marine,147,16.32,22.37
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0003,943,176,18.66,767,81.34,54,5.73,7.04,9,0.95,1.17,704,74.66,91.79,1,M,MACRON,Emmanuel,556,58.96,78.98,2,F,LE PEN,Marine,148,15.69,21.02
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0004,902,240,26.61,662,73.39,58,6.43,8.76,15,1.66,2.27,589,65.3,88.97,1,M,MACRON,Emmanuel,428,47.45,72.67,2,F,LE PEN,Marine,161,17.85,27.33
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0005,1206,210,17.41,996,82.59,68,5.64,6.83,19,1.58,1.91,909,75.37,91.27,1,M,MACRON,Emmanuel,697,57.79,76.68,2,F,LE PEN,Marine,212,17.58,23.32
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0006,1030,202,19.61,828,80.39,40,3.88,4.83,17,1.65,2.05,771,74.85,93.12,1,M,MACRON,Emmanuel,615,59.71,79.77,2,F,LE PEN,Marine,156,15.15,20.23
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0007,861,173,20.09,688,79.91,42,4.88,6.1,21,2.44,3.05,625,72.59,90.84,1,M,MACRON,Emmanuel,500,58.07,80.0,2,F,LE PEN,Marine,125,14.52,20.0
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0008,1002,215,21.46,787,78.54,53,5.29,6.73,11,1.1,1.4,723,72.16,91.87,1,M,MACRON,Emmanuel,559,55.79,77.32,2,F,LE PEN,Marine,164,16.37,22.68
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0009,1014,198,19.53,816,80.47,71,7.0,8.7,22,2.17,2.7,723,71.3,88.6,1,M,MACRON,Emmanuel,553,54.54,76.49,2,F,LE PEN,Marine,170,16.77,23.51
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0010,1178,185,15.7,993,84.3,64,5.43,6.45,14,1.19,1.41,915,77.67,92.15,1,M,MACRON,Emmanuel,739,62.73,80.77,2,F,LE PEN,Marine,176,14.94,19.23
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0011,1055,175,16.59,880,83.41,18,1.71,2.05,48,4.55,5.45,814,77.16,92.5,1,M,MACRON,Emmanuel,651,61.71,79.98,2,F,LE PEN,Marine,163,15.45,20.02
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0012,1207,203,16.82,1004,83.18,54,4.47,5.38,17,1.41,1.69,933,77.3,92.93,1,M,MACRON,Emmanuel,757,62.72,81.14,2,F,LE PEN,Marine,176,14.58,18.86
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0013,950,207,21.79,743,78.21,44,4.63,5.92,12,1.26,1.62,687,72.32,92.46,1,M,MACRON,Emmanuel,528,55.58,76.86,2,F,LE PEN,Marine,159,16.74,23.14
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0014,813,176,21.65,637,78.35,55,6.77,8.63,9,1.11,1.41,573,70.48,89.95,1,M,MACRON,Emmanuel,450,55.35,78.53,2,F,LE PEN,Marine,123,15.13,21.47
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0015,819,179,21.86,640,78.14,59,7.2,9.22,21,2.56,3.28,560,68.38,87.5,1,M,MACRON,Emmanuel,405,49.45,72.32,2,F,LE PEN,Marine,155,18.93,27.68
44,Loire-Atlantique,5,5ème circonscription,44035,La Chapelle-sur-Erdre,0016,1010,274,27.13,736,72.87,58,5.74,7.88,10,0.99,1.36,668,66.14,90.76,1,M,MACRON,Emmanuel,499,49.41,74.7,2,F,LE PEN,Marine,169,16.73,25.3
44,Loire-Atlantique,6,6ème circonscription,44036,Châteaubriant,0001,1838,554,30.14,1284,69.86,77,4.19,6.0,30,1.63,2.34,1177,64.04,91.67,1,M,MACRON,Emmanuel,820,44.61,69.67,2,F,LE PEN,Marine,357,19.42,30.33
44,Loire-Atlantique,6,6ème circonscription,44036,Châteaubriant,0002,1688,483,28.61,1205,71.39,83,4.92,6.89,34,2.01,2.82,1088,64.45,90.29,1,M,MACRON,Emmanuel,693,41.05,63.69,2,F,LE PEN,Marine,395,23.4,36.31
44,Loire-Atlantique,6,6ème circonscription,44036,Châteaubriant,0003,1300,395,30.38,905,69.62,53,4.08,5.86,24,1.85,2.65,828,63.69,91.49,1,M,MACRON,Emmanuel,535,41.15,64.61,2,F,LE PEN,Marine,293,22.54,35.39
44,Loire-Atlantique,6,6ème circonscription,44036,Châteaubriant,0004,1385,397,28.66,988,71.34,67,4.84,6.78,35,2.53,3.54,886,63.97,89.68,1,M,MACRON,Emmanuel,586,42.31,66.14,2,F,LE PEN,Marine,300,21.66,33.86
44,Loire-Atlantique,6,6ème circonscription,44036,Châteaubriant,0005,1115,425,38.12,690,61.88,38,3.41,5.51,18,1.61,2.61,634,56.86,91.88,1,M,MACRON,Emmanuel,430,38.57,67.82,2,F,LE PEN,Marine,204,18.3,32.18
44,Loire-Atlantique,6,6ème circonscription,44036,Châteaubriant,0006,1450,415,28.62,1035,71.38,69,4.76,6.67,28,1.93,2.71,938,64.69,90.63,1,M,MACRON,Emmanuel,569,39.24,60.66,2,F,LE PEN,Marine,369,25.45,39.34
44,Loire-Atlantique,10,10ème circonscription,44037,Château-Thébaud,0001,1197,202,16.88,995,83.12,73,6.1,7.34,19,1.59,1.91,903,75.44,90.75,1,M,MACRON,Emmanuel,642,53.63,71.1,2,F,LE PEN,Marine,261,21.8,28.9
44,Loire-Atlantique,10,10ème circonscription,44037,Château-Thébaud,0002,1132,207,18.29,925,81.71,55,4.86,5.95,19,1.68,2.05,851,75.18,92.0,1,M,MACRON,Emmanuel,576,50.88,67.69,2,F,LE PEN,Marine,275,24.29,32.31
44,Loire-Atlantique,9,9ème circonscription,44038,Chauvé,0001,1099,239,21.75,860,78.25,56,5.1,6.51,17,1.55,1.98,787,71.61,91.51,1,M,MACRON,Emmanuel,406,36.94,51.59,2,F,LE PEN,Marine,381,34.67,48.41
44,Loire-Atlantique,9,9ème circonscription,44038,Chauvé,0002,1053,220,20.89,833,79.11,56,5.32,6.72,21,1.99,2.52,756,71.79,90.76,1,M,MACRON,Emmanuel,399,37.89,52.78,2,F,LE PEN,Marine,357,33.9,47.22
44,Loire-Atlantique,9,9ème circonscription,44039,Cheix-en-Retz,0001,877,173,19.73,704,80.27,67,7.64,9.52,14,1.6,1.99,623,71.04,88.49,1,M,MACRON,Emmanuel,343,39.11,55.06,2,F,LE PEN,Marine,280,31.93,44.94
44,Loire-Atlantique,9,9ème circonscription,44041,La Chevrolière,0001,838,196,23.39,642,76.61,56,6.68,8.72,16,1.91,2.49,570,68.02,88.79,1,M,MACRON,Emmanuel,360,42.96,63.16,2,F,LE PEN,Marine,210,25.06,36.84
44,Loire-Atlantique,9,9ème circonscription,44041,La Chevrolière,0002,954,196,20.55,758,79.45,45,4.72,5.94,17,1.78,2.24,696,72.96,91.82,1,M,MACRON,Emmanuel,437,45.81,62.79,2,F,LE PEN,Marine,259,27.15,37.21
44,Loire-Atlantique,9,9ème circonscription,44041,La Chevrolière,0003,1114,255,22.89,859,77.11,65,5.83,7.57,14,1.26,1.63,780,70.02,90.8,1,M,MACRON,Emmanuel,502,45.06,64.36,2,F,LE PEN,Marine,278,24.96,35.64
44,Loire-Atlantique,9,9ème circonscription,44041,La Chevrolière,0004,843,172,20.4,671,79.6,51,6.05,7.6,16,1.9,2.38,604,71.65,90.01,1,M,MACRON,Emmanuel,373,44.25,61.75,2,F,LE PEN,Marine,231,27.4,38.25
44,Loire-Atlantique,9,9ème circonscription,44041,La Chevrolière,0005,1047,201,19.2,846,80.8,51,4.87,6.03,18,1.72,2.13,777,74.21,91.84,1,M,MACRON,Emmanuel,462,44.13,59.46,2,F,LE PEN,Marine,315,30.09,40.54
44,Loire-Atlantique,10,10ème circonscription,44043,Clisson,0001,951,205,21.56,746,78.44,60,6.31,8.04,17,1.79,2.28,669,70.35,89.68,1,M,MACRON,Emmanuel,529,55.63,79.07,2,F,LE PEN,Marine,140,14.72,20.93
44,Loire-Atlantique,10,10ème circonscription,44043,Clisson,0002,825,188,22.79,637,77.21,55,6.67,8.63,15,1.82,2.35,567,68.73,89.01,1,M,MACRON,Emmanuel,445,53.94,78.48,2,F,LE PEN,Marine,122,14.79,21.52
44,Loire-Atlantique,10,10ème circonscription,44043,Clisson,0003,1019,195,19.14,824,80.86,51,5.0,6.19,7,0.69,0.85,766,75.17,92.96,1,M,MACRON,Emmanuel,563,55.25,73.5,2,F,LE PEN,Marine,203,19.92,26.5
44,Loire-Atlantique,10,10ème circonscription,44043,Clisson,0004,1073,228,21.25,845,78.75,64,5.96,7.57,21,1.96,2.49,760,70.83,89.94,1,M,MACRON,Emmanuel,610,56.85,80.26,2,F,LE PEN,Marine,150,13.98,19.74
44,Loire-Atlantique,10,10ème circonscription,44043,Clisson,0005,1012,200,19.76,812,80.24,57,5.63,7.02,14,1.38,1.72,741,73.22,91.26,1,M,MACRON,Emmanuel,552,54.55,74.49,2,F,LE PEN,Marine,189,18.68,25.51
44,Loire-Atlantique,10,10ème circonscription,44043,Clisson,0006,945,200,21.16,745,78.84,58,6.14,7.79,21,2.22,2.82,666,70.48,89.4,1,M,MACRON,Emmanuel,506,53.54,75.98,2,F,LE PEN,Marine,160,16.93,24.02
44,Loire-Atlantique,6,6ème circonscription,44044,Conquereuil,0001,834,196,23.5,638,76.5,43,5.16,6.74,7,0.84,1.1,588,70.5,92.16,1,M,MACRON,Emmanuel,299,35.85,50.85,2,F,LE PEN,Marine,289,34.65,49.15
44,Loire-Atlantique,3,3ème circonscription,44045,Cordemais,0001,992,201,20.26,791,79.74,62,6.25,7.84,14,1.41,1.77,715,72.08,90.39,1,M,MACRON,Emmanuel,396,39.92,55.38,2,F,LE PEN,Marine,319,32.16,44.62
44,Loire-Atlantique,3,3ème circonscription,44045,Cordemais,0002,1081,238,22.02,843,77.98,51,4.72,6.05,17,1.57,2.02,775,71.69,91.93,1,M,MACRON,Emmanuel,476,44.03,61.42,2,F,LE PEN,Marine,299,27.66,38.58
44,Loire-Atlantique,3,3ème circonscription,44045,Cordemais,0003,774,146,18.86,628,81.14,45,5.81,7.17,12,1.55,1.91,571,73.77,90.92,1,M,MACRON,Emmanuel,347,44.83,60.77,2,F,LE PEN,Marine,224,28.94,39.23
44,Loire-Atlantique,9,9ème circonscription,44046,Corsept,0001,1100,263,23.91,837,76.09,72,6.55,8.6,21,1.91,2.51,744,67.64,88.89,1,M,MACRON,Emmanuel,407,37.0,54.7,2,F,LE PEN,Marine,337,30.64,45.3
44,Loire-Atlantique,9,9ème circonscription,44046,Corsept,0002,1068,259,24.25,809,75.75,56,5.24,6.92,20,1.87,2.47,733,68.63,90.61,1,M,MACRON,Emmanuel,388,36.33,52.93,2,F,LE PEN,Marine,345,32.3,47.07
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0001,1013,364,35.93,649,64.07,104,10.27,16.02,0,0.0,0.0,545,53.8,83.98,1,M,MACRON,Emmanuel,309,30.5,56.7,2,F,LE PEN,Marine,236,23.3,43.3
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0002,1002,238,23.75,764,76.25,79,7.88,10.34,0,0.0,0.0,685,68.36,89.66,1,M,MACRON,Emmanuel,503,50.2,73.43,2,F,LE PEN,Marine,182,18.16,26.57
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0003,927,250,26.97,677,73.03,67,7.23,9.9,0,0.0,0.0,610,65.8,90.1,1,M,MACRON,Emmanuel,419,45.2,68.69,2,F,LE PEN,Marine,191,20.6,31.31
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0004,834,225,26.98,609,73.02,77,9.23,12.64,0,0.0,0.0,532,63.79,87.36,1,M,MACRON,Emmanuel,354,42.45,66.54,2,F,LE PEN,Marine,178,21.34,33.46
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0005,807,220,27.26,587,72.74,64,7.93,10.9,0,0.0,0.0,523,64.81,89.1,1,M,MACRON,Emmanuel,350,43.37,66.92,2,F,LE PEN,Marine,173,21.44,33.08
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0006,1391,346,24.87,1045,75.13,125,8.99,11.96,0,0.0,0.0,920,66.14,88.04,1,M,MACRON,Emmanuel,611,43.93,66.41,2,F,LE PEN,Marine,309,22.21,33.59
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0007,1046,349,33.37,697,66.63,77,7.36,11.05,0,0.0,0.0,620,59.27,88.95,1,M,MACRON,Emmanuel,411,39.29,66.29,2,F,LE PEN,Marine,209,19.98,33.71
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0008,865,208,24.05,657,75.95,91,10.52,13.85,0,0.0,0.0,566,65.43,86.15,1,M,MACRON,Emmanuel,396,45.78,69.96,2,F,LE PEN,Marine,170,19.65,30.04
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0009,1057,308,29.14,749,70.86,75,7.1,10.01,0,0.0,0.0,674,63.77,89.99,1,M,MACRON,Emmanuel,467,44.18,69.29,2,F,LE PEN,Marine,207,19.58,30.71
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0010,1073,261,24.32,812,75.68,89,8.29,10.96,0,0.0,0.0,723,67.38,89.04,1,M,MACRON,Emmanuel,488,45.48,67.5,2,F,LE PEN,Marine,235,21.9,32.5
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0011,968,235,24.28,733,75.72,70,7.23,9.55,0,0.0,0.0,663,68.49,90.45,1,M,MACRON,Emmanuel,496,51.24,74.81,2,F,LE PEN,Marine,167,17.25,25.19
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0012,864,179,20.72,685,79.28,77,8.91,11.24,0,0.0,0.0,608,70.37,88.76,1,M,MACRON,Emmanuel,413,47.8,67.93,2,F,LE PEN,Marine,195,22.57,32.07
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0013,969,258,26.63,711,73.37,83,8.57,11.67,0,0.0,0.0,628,64.81,88.33,1,M,MACRON,Emmanuel,406,41.9,64.65,2,F,LE PEN,Marine,222,22.91,35.35
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0014,1006,218,21.67,788,78.33,85,8.45,10.79,0,0.0,0.0,703,69.88,89.21,1,M,MACRON,Emmanuel,518,51.49,73.68,2,F,LE PEN,Marine,185,18.39,26.32
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0015,1098,306,27.87,792,72.13,101,9.2,12.75,0,0.0,0.0,691,62.93,87.25,1,M,MACRON,Emmanuel,410,37.34,59.33,2,F,LE PEN,Marine,281,25.59,40.67
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0016,963,277,28.76,686,71.24,91,9.45,13.27,0,0.0,0.0,595,61.79,86.73,1,M,MACRON,Emmanuel,419,43.51,70.42,2,F,LE PEN,Marine,176,18.28,29.58
44,Loire-Atlantique,3,3ème circonscription,44047,Couëron,0017,1105,287,25.97,818,74.03,83,7.51,10.15,0,0.0,0.0,735,66.52,89.85,1,M,MACRON,Emmanuel,552,49.95,75.1,2,F,LE PEN,Marine,183,16.56,24.9
44,Loire-Atlantique,5,5ème circonscription,44048,Couffé,0001,950,211,22.21,739,77.79,78,8.21,10.55,20,2.11,2.71,641,67.47,86.74,1,M,MACRON,Emmanuel,399,42.0,62.25,2,F,LE PEN,Marine,242,25.47,37.75
44,Loire-Atlantique,5,5ème circonscription,44048,Couffé,0002,974,194,19.92,780,80.08,73,7.49,9.36,28,2.87,3.59,679,69.71,87.05,1,M,MACRON,Emmanuel,410,42.09,60.38,2,F,LE PEN,Marine,269,27.62,39.62
44,Loire-Atlantique,7,7ème circonscription,44049,Le Croisic,0001,943,245,25.98,698,74.02,42,4.45,6.02,13,1.38,1.86,643,68.19,92.12,1,M,MACRON,Emmanuel,429,45.49,66.72,2,F,LE PEN,Marine,214,22.69,33.28
44,Loire-Atlantique,7,7ème circonscription,44049,Le Croisic,0002,1047,261,24.93,786,75.07,43,4.11,5.47,5,0.48,0.64,738,70.49,93.89,1,M,MACRON,Emmanuel,470,44.89,63.69,2,F,LE PEN,Marine,268,25.6,36.31
44,Loire-Atlantique,7,7ème circonscription,44049,Le Croisic,0003,961,199,20.71,762,79.29,48,4.99,6.3,19,1.98,2.49,695,72.32,91.21,1,M,MACRON,Emmanuel,453,47.14,65.18,2,F,LE PEN,Marine,242,25.18,34.82
44,Loire-Atlantique,7,7ème circonscription,44049,Le Croisic,0004,989,208,21.03,781,78.97,48,4.85,6.15,18,1.82,2.3,715,72.3,91.55,1,M,MACRON,Emmanuel,453,45.8,63.36,2,F,LE PEN,Marine,262,26.49,36.64
44,Loire-Atlantique,7,7ème circonscription,44050,Crossac,0001,1262,295,23.38,967,76.62,88,6.97,9.1,15,1.19,1.55,864,68.46,89.35,1,M,MACRON,Emmanuel,459,36.37,53.13,2,F,LE PEN,Marine,405,32.09,46.88
44,Loire-Atlantique,7,7ème circonscription,44050,Crossac,0002,1000,233,23.3,767,76.7,72,7.2,9.39,29,2.9,3.78,666,66.6,86.83,1,M,MACRON,Emmanuel,350,35.0,52.55,2,F,LE PEN,Marine,316,31.6,47.45
44,Loire-Atlantique,6,6ème circonscription,44051,Derval,0001,711,186,26.16,525,73.84,40,5.63,7.62,12,1.69,2.29,473,66.53,90.1,1,M,MACRON,Emmanuel,289,40.65,61.1,2,F,LE PEN,Marine,184,25.88,38.9
44,Loire-Atlantique,6,6ème circonscription,44051,Derval,0002,995,241,24.22,754,75.78,39,3.92,5.17,14,1.41,1.86,701,70.45,92.97,1,M,MACRON,Emmanuel,445,44.72,63.48,2,F,LE PEN,Marine,256,25.73,36.52
