Code du département,Libellé du département,Code de la circonscription,Libellé de la circonscription,Code de la commune,Libellé de la commune,Code du b.vote,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneauct1,Sexect1,Nomct1,Prénomct1,Voixct1,% Voix/Insct1,% Voix/Expct1,N°Panneauct2,Sexect2,Nomct2,Prénomct2,Voixct2,% Voix/Insct2,% Voix/Expct2
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0002,907,240,"26,46",667,"73,54",83,"9,15","12,44",23,"2,54","3,45",561,"61,85","84,11",1,M,MACRON,Emmanuel,476,"52,48","84,85",2,F,LE PEN,Marine,85,"9,37","15,15"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0003,1401,325,"23,20",1076,"76,80",91,"6,50","8,46",16,"1,14","1,49",969,"69,16","90,06",1,M,MACRON,Emmanuel,886,"63,24","91,43",2,F,LE PEN,Marine,83,"5,92","8,57"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0004,902,292,"32,37",610,"67,63",45,"4,99","7,38",19,"2,11","3,11",546,"60,53","89,51",1,M,MACRON,Emmanuel,444,"49,22","81,32",2,F,LE PEN,Marine,102,"11,31","18,68"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0005,826,270,"32,69",556,"67,31",45,"5,45","8,09",18,"2,18","3,24",493,"59,69","88,67",1,M,MACRON,Emmanuel,384,"46,49","77,89",2,F,LE PEN,Marine,109,"13,20","22,11"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0006,807,358,"44,36",449,"55,64",40,"4,96","8,91",13,"1,61","2,90",396,"49,07","88,20",1,M,MACRON,Emmanuel,295,"36,56","74,49",2,F,LE PEN,Marine,101,"12,52","25,51"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0007,1079,289,"26,78",790,"73,22",80,"7,41","10,13",15,"1,39","1,90",695,"64,41","87,97",1,M,MACRON,Emmanuel,599,"55,51","86,19",2,F,LE PEN,Marine,96,"8,90","13,81"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0008,715,172,"24,06",543,"75,94",53,"7,41","9,76",15,"2,10","2,76",475,"66,43","87,48",1,M,MACRON,Emmanuel,404,"56,50","85,05",2,F,LE PEN,Marine,71,"9,93","14,95"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0009,897,209,"23,30",688,"76,70",56,"6,24","8,14",19,"2,12","2,76",613,"68,34","89,10",1,M,MACRON,Emmanuel,506,"56,41","82,54",2,F,LE PEN,Marine,107,"11,93","17,46"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0010,830,257,"30,96",573,"69,04",75,"9,04","13,09",22,"2,65","3,84",476,"57,35","83,07",1,M,MACRON,Emmanuel,386,"46,51","81,09",2,F,LE PEN,Marine,90,"10,84","18,91"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0011,1270,273,"21,50",997,"78,50",86,"6,77","8,63",26,"2,05","2,61",885,"69,69","88,77",1,M,MACRON,Emmanuel,787,"61,97","88,93",2,F,LE PEN,Marine,98,"7,72","11,07"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0012,924,263,"28,46",661,"71,54",51,"5,52","7,72",19,"2,06","2,87",591,"63,96","89,41",1,M,MACRON,Emmanuel,485,"52,49","82,06",2,F,LE PEN,Marine,106,"11,47","17,94"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0013,1129,333,"29,50",796,"70,50",67,"5,93","8,42",17,"1,51","2,14",712,"63,06","89,45",1,M,MACRON,Emmanuel,627,"55,54","88,06",2,F,LE PEN,Marine,85,"7,53","11,94"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0014,877,231,"26,34",646,"73,66",46,"5,25","7,12",19,"2,17","2,94",581,"66,25","89,94",1,M,MACRON,Emmanuel,499,"56,90","85,89",2,F,LE PEN,Marine,82,"9,35","14,11"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0015,935,255,"27,27",680,"72,73",43,"4,60","6,32",19,"2,03","2,79",618,"66,10","90,88",1,M,MACRON,Emmanuel,540,"57,75","87,38",2,F,LE PEN,Marine,78,"8,34","12,62"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0016,911,212,"23,27",699,"76,73",66,"7,24","9,44",11,"1,21","1,57",622,"68,28","88,98",1,M,MACRON,Emmanuel,551,"60,48","88,59",2,F,LE PEN,Marine,71,"7,79","11,41"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0017,821,182,"22,17",639,"77,83",39,"4,75","6,10",7,"0,85","1,10",593,"72,23","92,80",1,M,MACRON,Emmanuel,519,"63,22","87,52",2,F,LE PEN,Marine,74,"9,01","12,48"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0018,1125,247,"21,96",878,"78,04",64,"5,69","7,29",27,"2,40","3,08",787,"69,96","89,64",1,M,MACRON,Emmanuel,663,"58,93","84,24",2,F,LE PEN,Marine,124,"11,02","15,76"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0019,865,175,"20,23",690,"79,77",54,"6,24","7,83",20,"2,31","2,90",616,"71,21","89,28",1,M,MACRON,Emmanuel,505,"58,38","81,98",2,F,LE PEN,Marine,111,"12,83","18,02"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0020,1131,262,"23,17",869,"76,83",68,"6,01","7,83",39,"3,45","4,49",762,"67,37","87,69",1,M,MACRON,Emmanuel,618,"54,64","81,10",2,F,LE PEN,Marine,144,"12,73","18,90"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0021,957,211,"22,05",746,"77,95",53,"5,54","7,10",22,"2,30","2,95",671,"70,11","89,95",1,M,MACRON,Emmanuel,565,"59,04","84,20",2,F,LE PEN,Marine,106,"11,08","15,80"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0022,709,162,"22,85",547,"77,15",46,"6,49","8,41",8,"1,13","1,46",493,"69,53","90,13",1,M,MACRON,Emmanuel,416,"58,67","84,38",2,F,LE PEN,Marine,77,"10,86","15,62"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0023,1006,234,"23,26",772,"76,74",74,"7,36","9,59",25,"2,49","3,24",673,"66,90","87,18",1,M,MACRON,Emmanuel,575,"57,16","85,44",2,F,LE PEN,Marine,98,"9,74","14,56"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0024,888,188,"21,17",700,"78,83",61,"6,87","8,71",12,"1,35","1,71",627,"70,61","89,57",1,M,MACRON,Emmanuel,537,"60,47","85,65",2,F,LE PEN,Marine,90,"10,14","14,35"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0025,948,262,"27,64",686,"72,36",58,"6,12","8,45",24,"2,53","3,50",604,"63,71","88,05",1,M,MACRON,Emmanuel,499,"52,64","82,62",2,F,LE PEN,Marine,105,"11,08","17,38"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0026,1043,316,"30,30",727,"69,70",64,"6,14","8,80",19,"1,82","2,61",644,"61,74","88,58",1,M,MACRON,Emmanuel,528,"50,62","81,99",2,F,LE PEN,Marine,116,"11,12","18,01"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0027,1117,225,"20,14",892,"79,86",69,"6,18","7,74",23,"2,06","2,58",800,"71,62","89,69",1,M,MACRON,Emmanuel,642,"57,48","80,25",2,F,LE PEN,Marine,158,"14,15","19,75"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0028,757,159,"21,00",598,"79,00",48,"6,34","8,03",17,"2,25","2,84",533,"70,41","89,13",1,M,MACRON,Emmanuel,436,"57,60","81,80",2,F,LE PEN,Marine,97,"12,81","18,20"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0029,932,244,"26,18",688,"73,82",57,"6,12","8,28",17,"1,82","2,47",614,"65,88","89,24",1,M,MACRON,Emmanuel,479,"51,39","78,01",2,F,LE PEN,Marine,135,"14,48","21,99"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0030,1061,273,"25,73",788,"74,27",58,"5,47","7,36",14,"1,32","1,78",716,"67,48","90,86",1,M,MACRON,Emmanuel,553,"52,12","77,23",2,F,LE PEN,Marine,163,"15,36","22,77"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0031,766,177,"23,11",589,"76,89",43,"5,61","7,30",11,"1,44","1,87",535,"69,84","90,83",1,M,MACRON,Emmanuel,408,"53,26","76,26",2,F,LE PEN,Marine,127,"16,58","23,74"
44,Loire-Atlantique,04,4ème circonscription,44143,Rezé,0032,585,167,"28,55",418,"71,45",38,"6,50","9,09",11,"1,88","2,63",369,"63,08","88,28",1,M,MACRON,Emmanuel,325,"55,56","88,08",2,F,LE PEN,Marine,44,"7,52","11,92"
44,Loire-Atlantique,06,6ème circonscription,44144,Riaillé,0001,819,174,"21,25",645,"78,75",57,"6,96","8,84",25,"3,05","3,88",563,"68,74","87,29",1,M,MACRON,Emmanuel,390,"47,62","69,27",2,F,LE PEN,Marine,173,"21,12","30,73"
44,Loire-Atlantique,06,6ème circonscription,44144,Riaillé,0002,745,134,"17,99",611,"82,01",61,"8,19","9,98",12,"1,61","1,96",538,"72,21","88,05",1,M,MACRON,Emmanuel,387,"51,95","71,93",2,F,LE PEN,Marine,151,"20,27","28,07"
44,Loire-Atlantique,09,9ème circonscription,44145,Rouans,0001,804,166,"20,65",638,"79,35",66,"8,21","10,34",23,"2,86","3,61",549,"68,28","86,05",1,M,MACRON,Emmanuel,341,"42,41","62,11",2,F,LE PEN,Marine,208,"25,87","37,89"
44,Loire-Atlantique,09,9ème circonscription,44145,Rouans,0002,568,125,"22,01",443,"77,99",45,"7,92","10,16",17,"2,99","3,84",381,"67,08","86,00",1,M,MACRON,Emmanuel,264,"46,48","69,29",2,F,LE PEN,Marine,117,"20,60","30,71"
44,Loire-Atlantique,09,9ème circonscription,44145,Rouans,0003,725,157,"21,66",568,"78,34",56,"7,72","9,86",16,"2,21","2,82",496,"68,41","87,32",1,M,MACRON,Emmanuel,351,"48,41","70,77",2,F,LE PEN,Marine,145,"20,00","29,23"
44,Loire-Atlantique,06,6ème circonscription,44146,Rougé,0001,870,229,"26,32",641,"73,68",53,"6,09","8,27",19,"2,18","2,96",569,"65,40","88,77",1,M,MACRON,Emmanuel,351,"40,34","61,69",2,F,LE PEN,Marine,218,"25,06","38,31"
44,Loire-Atlantique,06,6ème circonscription,44146,Rougé,0002,857,159,"18,55",698,"81,45",65,"7,58","9,31",29,"3,38","4,15",604,"70,48","86,53",1,M,MACRON,Emmanuel,392,"45,74","64,90",2,F,LE PEN,Marine,212,"24,74","35,10"
44,Loire-Atlantique,06,6ème circonscription,44148,Ruffigné,0001,425,72,"16,94",353,"83,06",25,"5,88","7,08",20,"4,71","5,67",308,"72,47","87,25",1,M,MACRON,Emmanuel,202,"47,53","65,58",2,F,LE PEN,Marine,106,"24,94","34,42"
44,Loire-Atlantique,06,6ème circonscription,44149,Saffré,0001,832,181,"21,75",651,"78,25",57,"6,85","8,76",24,"2,88","3,69",570,"68,51","87,56",1,M,MACRON,Emmanuel,398,"47,84","69,82",2,F,LE PEN,Marine,172,"20,67","30,18"
44,Loire-Atlantique,06,6ème circonscription,44149,Saffré,0002,1021,211,"20,67",810,"79,33",80,"7,84","9,88",28,"2,74","3,46",702,"68,76","86,67",1,M,MACRON,Emmanuel,506,"49,56","72,08",2,F,LE PEN,Marine,196,"19,20","27,92"
44,Loire-Atlantique,06,6ème circonscription,44149,Saffré,0003,951,223,"23,45",728,"76,55",71,"7,47","9,75",26,"2,73","3,57",631,"66,35","86,68",1,M,MACRON,Emmanuel,431,"45,32","68,30",2,F,LE PEN,Marine,200,"21,03","31,70"
44,Loire-Atlantique,04,4ème circonscription,44150,Saint-Aignan-Grandlieu,0001,730,135,"18,49",595,"81,51",61,"8,36","10,25",16,"2,19","2,69",518,"70,96","87,06",1,M,MACRON,Emmanuel,374,"51,23","72,20",2,F,LE PEN,Marine,144,"19,73","27,80"
44,Loire-Atlantique,04,4ème circonscription,44150,Saint-Aignan-Grandlieu,0002,846,149,"17,61",697,"82,39",73,"8,63","10,47",32,"3,78","4,59",592,"69,98","84,94",1,M,MACRON,Emmanuel,441,"52,13","74,49",2,F,LE PEN,Marine,151,"17,85","25,51"
44,Loire-Atlantique,04,4ème circonscription,44150,Saint-Aignan-Grandlieu,0003,788,121,"15,36",667,"84,64",71,"9,01","10,64",28,"3,55","4,20",568,"72,08","85,16",1,M,MACRON,Emmanuel,405,"51,40","71,30",2,F,LE PEN,Marine,163,"20,69","28,70"
44,Loire-Atlantique,04,4ème circonscription,44150,Saint-Aignan-Grandlieu,0004,822,144,"17,52",678,"82,48",66,"8,03","9,73",19,"2,31","2,80",593,"72,14","87,46",1,M,MACRON,Emmanuel,441,"53,65","74,37",2,F,LE PEN,Marine,152,"18,49","25,63"
44,Loire-Atlantique,07,7ème circonscription,44151,Saint-André-des-Eaux,0001,775,148,"19,10",627,"80,90",75,"9,68","11,96",25,"3,23","3,99",527,"68,00","84,05",1,M,MACRON,Emmanuel,392,"50,58","74,38",2,F,LE PEN,Marine,135,"17,42","25,62"
44,Loire-Atlantique,07,7ème circonscription,44151,Saint-André-des-Eaux,0002,1100,201,"18,27",899,"81,73",101,"9,18","11,23",23,"2,09","2,56",775,"70,45","86,21",1,M,MACRON,Emmanuel,567,"51,55","73,16",2,F,LE PEN,Marine,208,"18,91","26,84"
44,Loire-Atlantique,07,7ème circonscription,44151,Saint-André-des-Eaux,0003,995,173,"17,39",822,"82,61",79,"7,94","9,61",19,"1,91","2,31",724,"72,76","88,08",1,M,MACRON,Emmanuel,527,"52,96","72,79",2,F,LE PEN,Marine,197,"19,80","27,21"
44,Loire-Atlantique,07,7ème circonscription,44151,Saint-André-des-Eaux,0004,943,182,"19,30",761,"80,70",108,"11,45","14,19",23,"2,44","3,02",630,"66,81","82,79",1,M,MACRON,Emmanuel,458,"48,57","72,70",2,F,LE PEN,Marine,172,"18,24","27,30"
44,Loire-Atlantique,07,7ème circonscription,44151,Saint-André-des-Eaux,0005,1046,196,"18,74",850,"81,26",89,"8,51","10,47",19,"1,82","2,24",742,"70,94","87,29",1,M,MACRON,Emmanuel,541,"51,72","72,91",2,F,LE PEN,Marine,201,"19,22","27,09"
44,Loire-Atlantique,07,7ème circonscription,44152,Sainte-Anne-sur-Brivet,0001,1031,215,"20,85",816,"79,15",73,"7,08","8,95",26,"2,52","3,19",717,"69,54","87,87",1,M,MACRON,Emmanuel,510,"49,47","71,13",2,F,LE PEN,Marine,207,"20,08","28,87"
44,Loire-Atlantique,07,7ème circonscription,44152,Sainte-Anne-sur-Brivet,0002,1064,203,"19,08",861,"80,92",106,"9,96","12,31",33,"3,10","3,83",722,"67,86","83,86",1,M,MACRON,Emmanuel,488,"45,86","67,59",2,F,LE PEN,Marine,234,"21,99","32,41"
44,Loire-Atlantique,06,6ème circonscription,44153,Saint-Aubin-des-Châteaux,0001,1223,232,"18,97",991,"81,03",97,"7,93","9,79",38,"3,11","3,83",856,"69,99","86,38",1,M,MACRON,Emmanuel,551,"45,05","64,37",2,F,LE PEN,Marine,305,"24,94","35,63"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0001,881,210,"23,84",671,"76,16",63,"7,15","9,39",34,"3,86","5,07",574,"65,15","85,54",1,M,MACRON,Emmanuel,417,"47,33","72,65",2,F,LE PEN,Marine,157,"17,82","27,35"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0002,936,182,"19,44",754,"80,56",84,"8,97","11,14",20,"2,14","2,65",650,"69,44","86,21",1,M,MACRON,Emmanuel,458,"48,93","70,46",2,F,LE PEN,Marine,192,"20,51","29,54"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0003,959,167,"17,41",792,"82,59",81,"8,45","10,23",23,"2,40","2,90",688,"71,74","86,87",1,M,MACRON,Emmanuel,526,"54,85","76,45",2,F,LE PEN,Marine,162,"16,89","23,55"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0004,880,181,"20,57",699,"79,43",76,"8,64","10,87",20,"2,27","2,86",603,"68,52","86,27",1,M,MACRON,Emmanuel,470,"53,41","77,94",2,F,LE PEN,Marine,133,"15,11","22,06"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0005,797,149,"18,70",648,"81,30",53,"6,65","8,18",16,"2,01","2,47",579,"72,65","89,35",1,M,MACRON,Emmanuel,419,"52,57","72,37",2,F,LE PEN,Marine,160,"20,08","27,63"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0006,680,182,"26,76",498,"73,24",54,"7,94","10,84",5,"0,74","1,00",439,"64,56","88,15",1,M,MACRON,Emmanuel,304,"44,71","69,25",2,F,LE PEN,Marine,135,"19,85","30,75"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0007,832,204,"24,52",628,"75,48",69,"8,29","10,99",21,"2,52","3,34",538,"64,66","85,67",1,M,MACRON,Emmanuel,383,"46,03","71,19",2,F,LE PEN,Marine,155,"18,63","28,81"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0008,900,185,"20,56",715,"79,44",77,"8,56","10,77",25,"2,78","3,50",613,"68,11","85,73",1,M,MACRON,Emmanuel,458,"50,89","74,71",2,F,LE PEN,Marine,155,"17,22","25,29"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0009,1016,174,"17,13",842,"82,87",76,"7,48","9,03",12,"1,18","1,43",754,"74,21","89,55",1,M,MACRON,Emmanuel,583,"57,38","77,32",2,F,LE PEN,Marine,171,"16,83","22,68"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0010,901,159,"17,65",742,"82,35",70,"7,77","9,43",15,"1,66","2,02",657,"72,92","88,54",1,M,MACRON,Emmanuel,506,"56,16","77,02",2,F,LE PEN,Marine,151,"16,76","22,98"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0011,1003,181,"18,05",822,"81,95",72,"7,18","8,76",19,"1,89","2,31",731,"72,88","88,93",1,M,MACRON,Emmanuel,547,"54,54","74,83",2,F,LE PEN,Marine,184,"18,34","25,17"
44,Loire-Atlantique,09,9ème circonscription,44154,Saint-Brevin-les-Pins,0012,975,204,"20,92",771,"79,08",98,"10,05","12,71",21,"2,15","2,72",652,"66,87","84,57",1,M,MACRON,Emmanuel,473,"48,51","72,55",2,F,LE PEN,Marine,179,"18,36","27,45"
44,Loire-Atlantique,09,9ème circonscription,44155,Saint-Colomban,0001,1178,226,"19,19",952,"80,81",88,"7,47","9,24",33,"2,80","3,47",831,"70,54","87,29",1,M,MACRON,Emmanuel,559,"47,45","67,27",2,F,LE PEN,Marine,272,"23,09","32,73"
44,Loire-Atlantique,09,9ème circonscription,44155,Saint-Colomban,0002,1016,199,"19,59",817,"80,41",98,"9,65","12,00",26,"2,56","3,18",693,"68,21","84,82",1,M,MACRON,Emmanuel,456,"44,88","65,80",2,F,LE PEN,Marine,237,"23,33","34,20"
44,Loire-Atlantique,09,9ème circonscription,44156,Corcoué-sur-Logne,0001,968,226,"23,35",742,"76,65",55,"5,68","7,41",27,"2,79","3,64",660,"68,18","88,95",1,M,MACRON,Emmanuel,438,"45,25","66,36",2,F,LE PEN,Marine,222,"22,93","33,64"
44,Loire-Atlantique,09,9ème circonscription,44156,Corcoué-sur-Logne,0002,988,216,"21,86",772,"78,14",72,"7,29","9,33",21,"2,13","2,72",679,"68,72","87,95",1,M,MACRON,Emmanuel,463,"46,86","68,19",2,F,LE PEN,Marine,216,"21,86","31,81"
44,Loire-Atlantique,09,9ème circonscription,44157,Saint-Etienne-de-Mer-Morte,0001,1136,238,"20,95",898,"79,05",74,"6,51","8,24",26,"2,29","2,90",798,"70,25","88,86",1,M,MACRON,Emmanuel,491,"43,22","61,53",2,F,LE PEN,Marine,307,"27,02","38,47"
44,Loire-Atlantique,03,3ème circonscription,44158,Saint-Etienne-de-Montluc,0001,725,125,"17,24",600,"82,76",56,"7,72","9,33",13,"1,79","2,17",531,"73,24","88,50",1,M,MACRON,Emmanuel,400,"55,17","75,33",2,F,LE PEN,Marine,131,"18,07","24,67"
44,Loire-Atlantique,03,3ème circonscription,44158,Saint-Etienne-de-Montluc,0002,767,129,"16,82",638,"83,18",55,"7,17","8,62",19,"2,48","2,98",564,"73,53","88,40",1,M,MACRON,Emmanuel,455,"59,32","80,67",2,F,LE PEN,Marine,109,"14,21","19,33"
44,Loire-Atlantique,03,3ème circonscription,44158,Saint-Etienne-de-Montluc,0003,821,179,"21,80",642,"78,20",57,"6,94","8,88",29,"3,53","4,52",556,"67,72","86,60",1,M,MACRON,Emmanuel,430,"52,38","77,34",2,F,LE PEN,Marine,126,"15,35","22,66"
44,Loire-Atlantique,03,3ème circonscription,44158,Saint-Etienne-de-Montluc,0004,713,125,"17,53",588,"82,47",49,"6,87","8,33",24,"3,37","4,08",515,"72,23","87,59",1,M,MACRON,Emmanuel,395,"55,40","76,70",2,F,LE PEN,Marine,120,"16,83","23,30"
44,Loire-Atlantique,03,3ème circonscription,44158,Saint-Etienne-de-Montluc,0005,797,145,"18,19",652,"81,81",70,"8,78","10,74",21,"2,63","3,22",561,"70,39","86,04",1,M,MACRON,Emmanuel,445,"55,83","79,32",2,F,LE PEN,Marine,116,"14,55","20,68"
44,Loire-Atlantique,03,3ème circonscription,44158,Saint-Etienne-de-Montluc,0006,929,165,"17,76",764,"82,24",64,"6,89","8,38",16,"1,72","2,09",684,"73,63","89,53",1,M,MACRON,Emmanuel,532,"57,27","77,78",2,F,LE PEN,Marine,152,"16,36","22,22"
44,Loire-Atlantique,03,3ème circonscription,44158,Saint-Etienne-de-Montluc,0007,817,164,"20,07",653,"79,93",47,"5,75","7,20",19,"2,33","2,91",587,"71,85","89,89",1,M,MACRON,Emmanuel,451,"55,20","76,83",2,F,LE PEN,Marine,136,"16,65","23,17"
44,Loire-Atlantique,10,10ème circonscription,44159,Saint-Fiacre-sur-Maine,0001,959,174,"18,14",785,"81,86",69,"7,19","8,79",24,"2,50","3,06",692,"72,16","88,15",1,M,MACRON,Emmanuel,573,"59,75","82,80",2,F,LE PEN,Marine,119,"12,41","17,20"
44,Loire-Atlantique,06,6ème circonscription,44160,Saint-Géréon,0001,800,155,"19,38",645,"80,63",56,"7,00","8,68",22,"2,75","3,41",567,"70,88","87,91",1,M,MACRON,Emmanuel,438,"54,75","77,25",2,F,LE PEN,Marine,129,"16,13","22,75"
44,Loire-Atlantique,06,6ème circonscription,44160,Saint-Géréon,0002,802,127,"15,84",675,"84,16",67,"8,35","9,93",23,"2,87","3,41",585,"72,94","86,67",1,M,MACRON,Emmanuel,467,"58,23","79,83",2,F,LE PEN,Marine,118,"14,71","20,17"
44,Loire-Atlantique,06,6ème circonscription,44160,Saint-Géréon,0003,841,121,"14,39",720,"85,61",53,"6,30","7,36",19,"2,26","2,64",648,"77,05","90,00",1,M,MACRON,Emmanuel,507,"60,29","78,24",2,F,LE PEN,Marine,141,"16,77","21,76"
44,Loire-Atlantique,07,7ème circonscription,44161,Saint-Gildas-des-Bois,0001,1272,263,"20,68",1009,"79,32",101,"7,94","10,01",33,"2,59","3,27",875,"68,79","86,72",1,M,MACRON,Emmanuel,610,"47,96","69,71",2,F,LE PEN,Marine,265,"20,83","30,29"
44,Loire-Atlantique,07,7ème circonscription,44161,Saint-Gildas-des-Bois,0002,1243,197,"15,85",1046,"84,15",91,"7,32","8,70",43,"3,46","4,11",912,"73,37","87,19",1,M,MACRON,Emmanuel,584,"46,98","64,04",2,F,LE PEN,Marine,328,"26,39","35,96"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0001,642,141,"21,96",501,"78,04",58,"9,03","11,58",11,"1,71","2,20",432,"67,29","86,23",1,M,MACRON,Emmanuel,339,"52,80","78,47",2,F,LE PEN,Marine,93,"14,49","21,53"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0002,1002,225,"22,46",777,"77,54",84,"8,38","10,81",24,"2,40","3,09",669,"66,77","86,10",1,M,MACRON,Emmanuel,516,"51,50","77,13",2,F,LE PEN,Marine,153,"15,27","22,87"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0003,926,187,"20,19",739,"79,81",80,"8,64","10,83",20,"2,16","2,71",639,"69,01","86,47",1,M,MACRON,Emmanuel,525,"56,70","82,16",2,F,LE PEN,Marine,114,"12,31","17,84"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0004,937,253,"27,00",684,"73,00",51,"5,44","7,46",14,"1,49","2,05",619,"66,06","90,50",1,M,MACRON,Emmanuel,552,"58,91","89,18",2,F,LE PEN,Marine,67,"7,15","10,82"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0005,818,217,"26,53",601,"73,47",44,"5,38","7,32",7,"0,86","1,16",550,"67,24","91,51",1,M,MACRON,Emmanuel,443,"54,16","80,55",2,F,LE PEN,Marine,107,"13,08","19,45"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0006,961,203,"21,12",758,"78,88",64,"6,66","8,44",14,"1,46","1,85",680,"70,76","89,71",1,M,MACRON,Emmanuel,594,"61,81","87,35",2,F,LE PEN,Marine,86,"8,95","12,65"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0007,648,190,"29,32",458,"70,68",42,"6,48","9,17",9,"1,39","1,97",407,"62,81","88,86",1,M,MACRON,Emmanuel,285,"43,98","70,02",2,F,LE PEN,Marine,122,"18,83","29,98"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0008,728,144,"19,78",584,"80,22",46,"6,32","7,88",7,"0,96","1,20",531,"72,94","90,92",1,M,MACRON,Emmanuel,449,"61,68","84,56",2,F,LE PEN,Marine,82,"11,26","15,44"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0009,489,97,"19,84",392,"80,16",31,"6,34","7,91",13,"2,66","3,32",348,"71,17","88,78",1,M,MACRON,Emmanuel,311,"63,60","89,37",2,F,LE PEN,Marine,37,"7,57","10,63"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0010,679,215,"31,66",464,"68,34",39,"5,74","8,41",28,"4,12","6,03",397,"58,47","85,56",1,M,MACRON,Emmanuel,292,"43,00","73,55",2,F,LE PEN,Marine,105,"15,46","26,45"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0011,795,187,"23,52",608,"76,48",67,"8,43","11,02",12,"1,51","1,97",529,"66,54","87,01",1,M,MACRON,Emmanuel,460,"57,86","86,96",2,F,LE PEN,Marine,69,"8,68","13,04"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0012,855,193,"22,57",662,"77,43",46,"5,38","6,95",8,"0,94","1,21",608,"71,11","91,84",1,M,MACRON,Emmanuel,515,"60,23","84,70",2,F,LE PEN,Marine,93,"10,88","15,30"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0013,728,299,"41,07",429,"58,93",23,"3,16","5,36",16,"2,20","3,73",390,"53,57","90,91",1,M,MACRON,Emmanuel,321,"44,09","82,31",2,F,LE PEN,Marine,69,"9,48","17,69"
44,Loire-Atlantique,03,3ème circonscription,44162,Saint-Herblain,0014,682,191,"28,01",491,"71,99",32,"4,69","6,52",9,"1,32","1,83",450,"65,98","91,65",1,M,MACRON,Emmanuel,335,"49,12","74,44",2,F,LE PEN,Marine,115,"16,86","25,56"
