Date,Code département,Département,Code commune,Commune,Sexe,Tranche age,Nombre de demandeurs d_emploi
T4_2022,44,Loire-Atlantique,44166,Saint-Jean-de-Boiseau,Total,50 ans et plus,100
T4_2022,44,Loire-Atlantique,44168,Saint-Joachim,Total,Moins de 25 ans,45
T4_2022,44,Loire-Atlantique,44168,Saint-Joachim,Total,25 à 49 ans,190
T4_2022,44,Loire-Atlantique,44169,Saint-Julien-de-Concelles,Total,Total,500
T4_2022,44,Loire-Atlantique,44169,Saint-Julien-de-Concelles,Hommes,Total,250
T4_2022,44,Loire-Atlantique,44169,Saint-Julien-de-Concelles,Total,50 ans et plus,115
T4_2022,44,Loire-Atlantique,44170,Saint-Julien-de-Vouvantes,Total,Total,60
T4_2022,44,Loire-Atlantique,44170,Saint-Julien-de-Vouvantes,Hommes,Total,25
T4_2022,44,Loire-Atlantique,44170,Saint-Julien-de-Vouvantes,Femmes,Total,35
T4_2022,44,Loire-Atlantique,44170,Saint-Julien-de-Vouvantes,Total,50 ans et plus,15
T4_2022,44,Loire-Atlantique,44171,Saint-Léger-les-Vignes,Hommes,Total,55
T4_2022,44,Loire-Atlantique,44171,Saint-Léger-les-Vignes,Femmes,Total,70
T4_2022,44,Loire-Atlantique,44173,Saint-Lumine-de-Clisson,Total,Total,120
T4_2022,44,Loire-Atlantique,44173,Saint-Lumine-de-Clisson,Hommes,Total,55
T4_2022,44,Loire-Atlantique,44173,Saint-Lumine-de-Clisson,Femmes,Total,65
T4_2022,44,Loire-Atlantique,44173,Saint-Lumine-de-Clisson,Total,50 ans et plus,30
T4_2022,44,Loire-Atlantique,44175,Saint-Lyphard,Total,Total,310
T4_2022,44,Loire-Atlantique,44175,Saint-Lyphard,Femmes,Total,185
T4_2022,44,Loire-Atlantique,44175,Saint-Lyphard,Total,Moins de 25 ans,45
T4_2022,44,Loire-Atlantique,44175,Saint-Lyphard,Total,25 à 49 ans,160
T4_2022,44,Loire-Atlantique,44176,Saint-Malo-de-Guersac,Hommes,Total,80
T4_2022,44,Loire-Atlantique,44178,Saint-Mars-de-Coutais,Total,Moins de 25 ans,25
T4_2022,44,Loire-Atlantique,44178,Saint-Mars-de-Coutais,Total,25 à 49 ans,100
T4_2022,44,Loire-Atlantique,44178,Saint-Mars-de-Coutais,Total,50 ans et plus,50
T4_2022,44,Loire-Atlantique,44179,Saint-Mars-du-Désert,Total,50 ans et plus,55
T4_2022,44,Loire-Atlantique,44180,Vallons-de-l'Erdre,Femmes,Total,240
T4_2022,44,Loire-Atlantique,44180,Vallons-de-l'Erdre,Total,25 à 49 ans,220
T4_2022,44,Loire-Atlantique,44182,Saint-Michel-Chef-Chef,Total,Total,455
T4_2022,44,Loire-Atlantique,44182,Saint-Michel-Chef-Chef,Hommes,Total,210
T4_2022,44,Loire-Atlantique,44182,Saint-Michel-Chef-Chef,Femmes,Total,245
T4_2022,44,Loire-Atlantique,44182,Saint-Michel-Chef-Chef,Total,Moins de 25 ans,55
T4_2022,44,Loire-Atlantique,44182,Saint-Michel-Chef-Chef,Total,50 ans et plus,165
T4_2022,44,Loire-Atlantique,44183,Saint-Molf,Total,Total,185
T4_2022,44,Loire-Atlantique,44183,Saint-Molf,Femmes,Total,115
T4_2022,44,Loire-Atlantique,44183,Saint-Molf,Total,50 ans et plus,60
T4_2022,44,Loire-Atlantique,44184,Saint-Nazaire,Femmes,Total,3415
T4_2022,44,Loire-Atlantique,44184,Saint-Nazaire,Total,Moins de 25 ans,1050
T4_2022,44,Loire-Atlantique,44184,Saint-Nazaire,Total,25 à 49 ans,4010
T4_2022,44,Loire-Atlantique,44186,Sainte-Pazanne,Femmes,Total,260
T4_2022,44,Loire-Atlantique,44186,Sainte-Pazanne,Total,50 ans et plus,120
T4_2022,44,Loire-Atlantique,44187,Saint-Père-en-Retz,Total,Total,355
T4_2022,44,Loire-Atlantique,44187,Saint-Père-en-Retz,Total,25 à 49 ans,195
T4_2022,44,Loire-Atlantique,44188,Saint-Philbert-de-Grand-Lieu,Hommes,Total,225
T4_2022,44,Loire-Atlantique,44189,Sainte-Reine-de-Bretagne,Total,Moins de 25 ans,15
T4_2022,44,Loire-Atlantique,44189,Sainte-Reine-de-Bretagne,Total,25 à 49 ans,110
T4_2022,44,Loire-Atlantique,44189,Sainte-Reine-de-Bretagne,Total,50 ans et plus,45
T4_2022,44,Loire-Atlantique,44190,Saint-Sébastien-sur-Loire,Hommes,Total,875
T4_2022,44,Loire-Atlantique,44193,Saint-Vincent-des-Landes,Femmes,Total,55
T4_2022,44,Loire-Atlantique,44194,Sautron,Total,Total,425
T4_2022,44,Loire-Atlantique,44194,Sautron,Total,25 à 49 ans,255
T4_2022,44,Loire-Atlantique,44195,Savenay,Total,Total,560
T4_2022,44,Loire-Atlantique,44195,Savenay,Total,Moins de 25 ans,90
T4_2022,44,Loire-Atlantique,44195,Savenay,Total,25 à 49 ans,340
T4_2022,44,Loire-Atlantique,44196,Sévérac,Total,Total,160
T4_2022,44,Loire-Atlantique,44196,Sévérac,Femmes,Total,90
T4_2022,44,Loire-Atlantique,44197,Sion-les-Mines,Total,25 à 49 ans,70
T4_2022,44,Loire-Atlantique,44198,Les Sorinières,Hommes,Total,265
T4_2022,44,Loire-Atlantique,44198,Les Sorinières,Total,25 à 49 ans,340
T4_2022,44,Loire-Atlantique,44199,Soudan,Total,Moins de 25 ans,20
T4_2022,44,Loire-Atlantique,44199,Soudan,Total,25 à 49 ans,75
T4_2022,44,Loire-Atlantique,44201,Sucé-sur-Erdre,Hommes,Total,170
T4_2022,44,Loire-Atlantique,44201,Sucé-sur-Erdre,Total,25 à 49 ans,225
T4_2022,44,Loire-Atlantique,44202,Teillé,Hommes,Total,25
T4_2022,44,Loire-Atlantique,44202,Teillé,Total,Moins de 25 ans,15
T4_2022,44,Loire-Atlantique,44202,Teillé,Total,50 ans et plus,25
T4_2022,44,Loire-Atlantique,44203,Le Temple-de-Bretagne,Total,Moins de 25 ans,10
T4_2022,44,Loire-Atlantique,44204,Thouaré-sur-Loire,Femmes,Total,350
T4_2022,44,Loire-Atlantique,44204,Thouaré-sur-Loire,Total,25 à 49 ans,415
T4_2022,44,Loire-Atlantique,44204,Thouaré-sur-Loire,Total,50 ans et plus,150
T4_2022,44,Loire-Atlantique,44205,Les Touches,Total,Moins de 25 ans,25
T4_2022,44,Loire-Atlantique,44205,Les Touches,Total,25 à 49 ans,95
T4_2022,44,Loire-Atlantique,44205,Les Touches,Total,50 ans et plus,40
T4_2022,44,Loire-Atlantique,44206,Touvois,Total,Total,140
T4_2022,44,Loire-Atlantique,44206,Touvois,Hommes,Total,55
T4_2022,44,Loire-Atlantique,44207,Trans-sur-Erdre,Hommes,Total,35
T4_2022,44,Loire-Atlantique,44207,Trans-sur-Erdre,Total,25 à 49 ans,50
T4_2022,44,Loire-Atlantique,44207,Trans-sur-Erdre,Total,50 ans et plus,15
T4_2022,44,Loire-Atlantique,44208,Treffieux,Total,Total,65
T4_2022,44,Loire-Atlantique,44208,Treffieux,Femmes,Total,35
T4_2022,44,Loire-Atlantique,44209,Treillières,Total,Total,605
T4_2022,44,Loire-Atlantique,44209,Treillières,Total,Moins de 25 ans,70
T4_2022,44,Loire-Atlantique,44209,Treillières,Total,50 ans et plus,155
T4_2022,44,Loire-Atlantique,44210,Trignac,Total,Moins de 25 ans,130
T4_2022,44,Loire-Atlantique,44210,Trignac,Total,50 ans et plus,175
T4_2022,44,Loire-Atlantique,44211,La Turballe,Hommes,Total,140
T4_2022,44,Loire-Atlantique,44212,Vallet,Total,Total,560
T4_2022,44,Loire-Atlantique,44213,Loireauxence,Total,Moins de 25 ans,85
T4_2022,44,Loire-Atlantique,44214,Vay,Total,Moins de 25 ans,25
T4_2022,44,Loire-Atlantique,44215,Vertou,Total,Moins de 25 ans,190
T4_2022,44,Loire-Atlantique,44216,Vieillevigne,Total,Total,245
T4_2022,44,Loire-Atlantique,44217,Vigneux-de-Bretagne,Total,Total,305
T4_2022,44,Loire-Atlantique,44217,Vigneux-de-Bretagne,Total,25 à 49 ans,195
T4_2022,44,Loire-Atlantique,44218,Villepot,Hommes,Total,20
T4_2022,44,Loire-Atlantique,44218,Villepot,Total,25 à 49 ans,25
T4_2022,44,Loire-Atlantique,44220,Vue,Total,Total,105
T4_2022,44,Loire-Atlantique,44220,Vue,Total,Moins de 25 ans,15
T4_2022,44,Loire-Atlantique,44220,Vue,Total,25 à 49 ans,65
T4_2022,44,Loire-Atlantique,44220,Vue,Total,50 ans et plus,25
T4_2022,44,Loire-Atlantique,44221,La Chevallerais,Total,Moins de 25 ans,15
T4_2022,44,Loire-Atlantique,44223,Geneston,Hommes,Total,70
T4_2022,44,Loire-Atlantique,44223,Geneston,Total,25 à 49 ans,95
T4_2022,44,Loire-Atlantique,44224,La Grigonnais,Total,Moins de 25 ans,15
T4_2022,44,Loire-Atlantique,44224,La Grigonnais,Total,25 à 49 ans,70
T4_2022,44,Loire-Atlantique,44224,La Grigonnais,Total,50 ans et plus,25
T4_2023,44,Loire-Atlantique,44001,Abbaretz,Femmes,Total,70
T4_2023,44,Loire-Atlantique,44002,Aigrefeuille-sur-Maine,Total,25 à 49 ans,120
T4_2023,44,Loire-Atlantique,44002,Aigrefeuille-sur-Maine,Total,50 ans et plus,70
T4_2023,44,Loire-Atlantique,44003,Ancenis-Saint-Géréon,Total,Total,865
T4_2023,44,Loire-Atlantique,44003,Ancenis-Saint-Géréon,Hommes,Total,445
T4_2023,44,Loire-Atlantique,44003,Ancenis-Saint-Géréon,Femmes,Total,415
T4_2023,44,Loire-Atlantique,44003,Ancenis-Saint-Géréon,Total,25 à 49 ans,505
T4_2023,44,Loire-Atlantique,44005,Chaumes-en-Retz,Total,Total,495
T4_2023,44,Loire-Atlantique,44005,Chaumes-en-Retz,Femmes,Total,290
T4_2023,44,Loire-Atlantique,44005,Chaumes-en-Retz,Total,Moins de 25 ans,70
T4_2023,44,Loire-Atlantique,44005,Chaumes-en-Retz,Total,25 à 49 ans,285
T4_2023,44,Loire-Atlantique,44006,Assérac,Total,Total,120
T4_2023,44,Loire-Atlantique,44006,Assérac,Hommes,Total,45
T4_2023,44,Loire-Atlantique,44007,Avessac,Total,25 à 49 ans,125
T4_2023,44,Loire-Atlantique,44007,Avessac,Total,50 ans et plus,60
T4_2023,44,Loire-Atlantique,44009,Basse-Goulaine,Femmes,Total,245
T4_2023,44,Loire-Atlantique,44009,Basse-Goulaine,Total,Moins de 25 ans,55
T4_2023,44,Loire-Atlantique,44010,Batz-sur-Mer,Total,Total,210
T4_2023,44,Loire-Atlantique,44012,La Bernerie-en-Retz,Total,Total,245
T4_2023,44,Loire-Atlantique,44013,Besné,Femmes,Total,135
T4_2023,44,Loire-Atlantique,44013,Besné,Total,25 à 49 ans,135
T4_2023,44,Loire-Atlantique,44014,Le Bignon,Hommes,Total,90
T4_2023,44,Loire-Atlantique,44014,Le Bignon,Femmes,Total,115
T4_2023,44,Loire-Atlantique,44014,Le Bignon,Total,25 à 49 ans,110
T4_2023,44,Loire-Atlantique,44014,Le Bignon,Total,50 ans et plus,60
T4_2023,44,Loire-Atlantique,44015,Blain,Hommes,Total,305
T4_2023,44,Loire-Atlantique,44015,Blain,Total,Moins de 25 ans,115
T4_2023,44,Loire-Atlantique,44016,La Boissière-du-Doré,Hommes,Total,30
T4_2023,44,Loire-Atlantique,44016,La Boissière-du-Doré,Total,50 ans et plus,20
T4_2023,44,Loire-Atlantique,44018,Bouaye,Hommes,Total,205
T4_2023,44,Loire-Atlantique,44018,Bouaye,Femmes,Total,300
T4_2023,44,Loire-Atlantique,44019,Bouée,Total,50 ans et plus,15
T4_2023,44,Loire-Atlantique,44020,Bouguenais,Total,25 à 49 ans,945
T4_2023,44,Loire-Atlantique,44020,Bouguenais,Total,50 ans et plus,390
T4_2023,44,Loire-Atlantique,44021,Villeneuve-en-Retz,Hommes,Total,145
T4_2023,44,Loire-Atlantique,44021,Villeneuve-en-Retz,Total,Moins de 25 ans,45
T4_2023,44,Loire-Atlantique,44021,Villeneuve-en-Retz,Total,50 ans et plus,95
T4_2023,44,Loire-Atlantique,44022,Boussay,Total,50 ans et plus,30
T4_2023,44,Loire-Atlantique,44023,Bouvron,Femmes,Total,105
T4_2023,44,Loire-Atlantique,44023,Bouvron,Total,Moins de 25 ans,25
T4_2023,44,Loire-Atlantique,44023,Bouvron,Total,50 ans et plus,45
T4_2023,44,Loire-Atlantique,44024,Brains,Total,Total,175
T4_2023,44,Loire-Atlantique,44024,Brains,Total,25 à 49 ans,110
T4_2023,44,Loire-Atlantique,44025,Campbon,Total,Total,200
T4_2023,44,Loire-Atlantique,44025,Campbon,Femmes,Total,115
T4_2023,44,Loire-Atlantique,44025,Campbon,Total,Moins de 25 ans,35
T4_2023,44,Loire-Atlantique,44026,Carquefou,Total,Total,1260
T4_2023,44,Loire-Atlantique,44026,Carquefou,Total,25 à 49 ans,820
T4_2023,44,Loire-Atlantique,44028,Le Cellier,Hommes,Total,105
T4_2023,44,Loire-Atlantique,44028,Le Cellier,Total,Moins de 25 ans,35
T4_2023,44,Loire-Atlantique,44029,Divatte-sur-Loire,Hommes,Total,185
T4_2023,44,Loire-Atlantique,44029,Divatte-sur-Loire,Total,25 à 49 ans,230
T4_2023,44,Loire-Atlantique,44030,La Chapelle-des-Marais,Femmes,Total,205
T4_2023,44,Loire-Atlantique,44031,La Chapelle-Glain,Total,50 ans et plus,20
T4_2023,44,Loire-Atlantique,44032,La Chapelle-Heulin,Total,Moins de 25 ans,25
T4_2023,44,Loire-Atlantique,44032,La Chapelle-Heulin,Total,50 ans et plus,45
T4_2023,44,Loire-Atlantique,44033,La Chapelle-Launay,Total,25 à 49 ans,95
T4_2023,44,Loire-Atlantique,44033,La Chapelle-Launay,Total,50 ans et plus,45
T4_2023,44,Loire-Atlantique,44035,La Chapelle-sur-Erdre,Total,Moins de 25 ans,130
T4_2023,44,Loire-Atlantique,44036,Châteaubriant,Femmes,Total,445
T4_2023,44,Loire-Atlantique,44036,Châteaubriant,Total,Moins de 25 ans,180
T4_2023,44,Loire-Atlantique,44037,Château-Thébaud,Total,Total,150
T4_2023,44,Loire-Atlantique,44037,Château-Thébaud,Hommes,Total,70
T4_2023,44,Loire-Atlantique,44037,Château-Thébaud,Femmes,Total,85
T4_2023,44,Loire-Atlantique,44037,Château-Thébaud,Total,25 à 49 ans,90
T4_2023,44,Loire-Atlantique,44038,Chauvé,Total,Total,210
T4_2023,44,Loire-Atlantique,44038,Chauvé,Femmes,Total,115
T4_2023,44,Loire-Atlantique,44038,Chauvé,Total,Moins de 25 ans,25
T4_2023,44,Loire-Atlantique,44039,Cheix-en-Retz,Total,Total,70
T4_2023,44,Loire-Atlantique,44039,Cheix-en-Retz,Total,Moins de 25 ans,10
T4_2023,44,Loire-Atlantique,44039,Cheix-en-Retz,Total,25 à 49 ans,40
T4_2023,44,Loire-Atlantique,44039,Cheix-en-Retz,Total,50 ans et plus,20
T4_2023,44,Loire-Atlantique,44041,La Chevrolière,Total,50 ans et plus,100
T4_2023,44,Loire-Atlantique,44043,Clisson,Hommes,Total,225
T4_2023,44,Loire-Atlantique,44043,Clisson,Femmes,Total,285
T4_2023,44,Loire-Atlantique,44044,Conquereuil,Femmes,Total,55
T4_2023,44,Loire-Atlantique,44045,Cordemais,Hommes,Total,90
T4_2023,44,Loire-Atlantique,44045,Cordemais,Total,Moins de 25 ans,30
T4_2023,44,Loire-Atlantique,44045,Cordemais,Total,50 ans et plus,55
T4_2023,44,Loire-Atlantique,44046,Corsept,Hommes,Total,80
T4_2023,44,Loire-Atlantique,44047,Couëron,Total,Total,1575
T4_2023,44,Loire-Atlantique,44047,Couëron,Total,25 à 49 ans,995
T4_2023,44,Loire-Atlantique,44048,Couffé,Total,Total,125
T4_2023,44,Loire-Atlantique,44048,Couffé,Femmes,Total,75
T4_2023,44,Loire-Atlantique,44048,Couffé,Total,50 ans et plus,30
T4_2023,44,Loire-Atlantique,44049,Le Croisic,Total,Total,240
T4_2023,44,Loire-Atlantique,44049,Le Croisic,Total,Moins de 25 ans,30
T4_2023,44,Loire-Atlantique,44050,Crossac,Femmes,Total,120
T4_2023,44,Loire-Atlantique,44050,Crossac,Total,Moins de 25 ans,40
T4_2023,44,Loire-Atlantique,44050,Crossac,Total,50 ans et plus,45
T4_2023,44,Loire-Atlantique,44051,Derval,Hommes,Total,105
T4_2023,44,Loire-Atlantique,44051,Derval,Femmes,Total,115
T4_2023,44,Loire-Atlantique,44051,Derval,Total,25 à 49 ans,120
T4_2023,44,Loire-Atlantique,44052,Donges,Total,Moins de 25 ans,105
T4_2023,44,Loire-Atlantique,44053,Drefféac,Total,Moins de 25 ans,30
T4_2023,44,Loire-Atlantique,44054,Erbray,Femmes,Total,100
T4_2023,44,Loire-Atlantique,44055,La Baule-Escoublac,Total,Total,1195
T4_2023,44,Loire-Atlantique,44055,La Baule-Escoublac,Femmes,Total,655
T4_2023,44,Loire-Atlantique,44055,La Baule-Escoublac,Total,Moins de 25 ans,150
T4_2023,44,Loire-Atlantique,44056,Fay-de-Bretagne,Total,Total,255
T4_2023,44,Loire-Atlantique,44056,Fay-de-Bretagne,Total,Moins de 25 ans,35
T4_2023,44,Loire-Atlantique,44056,Fay-de-Bretagne,Total,50 ans et plus,55
T4_2023,44,Loire-Atlantique,44057,Fégréac,Total,Total,215
T4_2023,44,Loire-Atlantique,44057,Fégréac,Femmes,Total,110
T4_2023,44,Loire-Atlantique,44057,Fégréac,Total,25 à 49 ans,130
T4_2023,44,Loire-Atlantique,44058,Fercé,Total,Total,45
T4_2023,44,Loire-Atlantique,44058,Fercé,Femmes,Total,25
T4_2023,44,Loire-Atlantique,44058,Fercé,Total,50 ans et plus,20
T4_2023,44,Loire-Atlantique,44061,Frossay,Total,Total,230
T4_2023,44,Loire-Atlantique,44061,Frossay,Total,Moins de 25 ans,25
T4_2023,44,Loire-Atlantique,44062,Le Gâvre,Total,25 à 49 ans,65
T4_2023,44,Loire-Atlantique,44063,Gétigné,Total,25 à 49 ans,130
T4_2023,44,Loire-Atlantique,44063,Gétigné,Total,50 ans et plus,60
T4_2023,44,Loire-Atlantique,44064,Gorges,Hommes,Total,130
T4_2023,44,Loire-Atlantique,44064,Gorges,Total,Moins de 25 ans,55
T4_2023,44,Loire-Atlantique,44064,Gorges,Total,25 à 49 ans,170
T4_2023,44,Loire-Atlantique,44065,Grand-Auverné,Total,25 à 49 ans,25
T4_2023,44,Loire-Atlantique,44066,Grandchamp-des-Fontaines,Total,Total,310
T4_2023,44,Loire-Atlantique,44066,Grandchamp-des-Fontaines,Hommes,Total,115
T4_2023,44,Loire-Atlantique,44066,Grandchamp-des-Fontaines,Total,50 ans et plus,75
T4_2023,44,Loire-Atlantique,44067,Guémené-Penfao,Femmes,Total,225
T4_2023,44,Loire-Atlantique,44067,Guémené-Penfao,Total,25 à 49 ans,230
T4_2023,44,Loire-Atlantique,44070,La Haie-Fouassière,Total,Total,235
T4_2023,44,Loire-Atlantique,44070,La Haie-Fouassière,Femmes,Total,125
T4_2023,44,Loire-Atlantique,44070,La Haie-Fouassière,Total,Moins de 25 ans,30
T4_2023,44,Loire-Atlantique,44071,Haute-Goulaine,Hommes,Total,135
T4_2023,44,Loire-Atlantique,44072,Herbignac,Total,50 ans et plus,130
T4_2023,44,Loire-Atlantique,44073,Héric,Total,Total,370
T4_2023,44,Loire-Atlantique,44073,Héric,Total,Moins de 25 ans,75
T4_2023,44,Loire-Atlantique,44073,Héric,Total,50 ans et plus,80
T4_2023,44,Loire-Atlantique,44074,Indre,Hommes,Total,155
T4_2023,44,Loire-Atlantique,44075,Issé,Femmes,Total,75
T4_2023,44,Loire-Atlantique,44075,Issé,Total,50 ans et plus,40
T4_2023,44,Loire-Atlantique,44078,Juigné-des-Moutiers,Femmes,Total,10
T4_2023,44,Loire-Atlantique,44078,Juigné-des-Moutiers,Total,25 à 49 ans,15
T4_2023,44,Loire-Atlantique,44078,Juigné-des-Moutiers,Total,50 ans et plus,5
T4_2023,44,Loire-Atlantique,44079,Le Landreau,Femmes,Total,115
T4_2023,44,Loire-Atlantique,44080,Lavau-sur-Loire,Total,Total,50
T4_2023,44,Loire-Atlantique,44080,Lavau-sur-Loire,Femmes,Total,30
T4_2023,44,Loire-Atlantique,44080,Lavau-sur-Loire,Total,Moins de 25 ans,5
T4_2023,44,Loire-Atlantique,44081,Legé,Total,Moins de 25 ans,40
T4_2023,44,Loire-Atlantique,44081,Legé,Total,50 ans et plus,75
T4_2023,44,Loire-Atlantique,44083,La Limouzinière,Total,25 à 49 ans,115
T4_2023,44,Loire-Atlantique,44083,La Limouzinière,Total,50 ans et plus,45
T4_2023,44,Loire-Atlantique,44084,Le Loroux-Bottereau,Total,Total,510
T4_2023,44,Loire-Atlantique,44084,Le Loroux-Bottereau,Hommes,Total,225
T4_2023,44,Loire-Atlantique,44084,Le Loroux-Bottereau,Total,Moins de 25 ans,80
T4_2023,44,Loire-Atlantique,44085,Louisfert,Total,Total,70
T4_2023,44,Loire-Atlantique,44085,Louisfert,Total,50 ans et plus,10
T4_2023,44,Loire-Atlantique,44086,Lusanger,Hommes,Total,45
T4_2023,44,Loire-Atlantique,44086,Lusanger,Total,25 à 49 ans,50
T4_2023,44,Loire-Atlantique,44088,Maisdon-sur-Sèvre,Total,25 à 49 ans,80
T4_2023,44,Loire-Atlantique,44088,Maisdon-sur-Sèvre,Total,50 ans et plus,35
T4_2023,44,Loire-Atlantique,44089,Malville,Total,Total,190
T4_2023,44,Loire-Atlantique,44089,Malville,Hommes,Total,70
T4_2023,44,Loire-Atlantique,44089,Malville,Total,Moins de 25 ans,30
T4_2023,44,Loire-Atlantique,44089,Malville,Total,25 à 49 ans,115
T4_2023,44,Loire-Atlantique,44089,Malville,Total,50 ans et plus,45
T4_2023,44,Loire-Atlantique,44090,La Marne,Hommes,Total,45
T4_2023,44,Loire-Atlantique,44090,La Marne,Total,25 à 49 ans,85
T4_2023,44,Loire-Atlantique,44091,Marsac-sur-Don,Total,Total,90
T4_2023,44,Loire-Atlantique,44094,Mauves-sur-Loire,Hommes,Total,105
T4_2023,44,Loire-Atlantique,44094,Mauves-sur-Loire,Total,Moins de 25 ans,40
T4_2023,44,Loire-Atlantique,44095,La Meilleraye-de-Bretagne,Total,50 ans et plus,30
T4_2023,44,Loire-Atlantique,44096,Mésanger,Total,Moins de 25 ans,45
T4_2023,44,Loire-Atlantique,44096,Mésanger,Total,25 à 49 ans,150
T4_2023,44,Loire-Atlantique,44097,Mesquer,Hommes,Total,55
T4_2023,44,Loire-Atlantique,44097,Mesquer,Total,Moins de 25 ans,15
T4_2023,44,Loire-Atlantique,44097,Mesquer,Total,50 ans et plus,45
T4_2023,44,Loire-Atlantique,44098,Missillac,Total,25 à 49 ans,190
T4_2023,44,Loire-Atlantique,44099,Moisdon-la-Rivière,Femmes,Total,50
T4_2023,44,Loire-Atlantique,44099,Moisdon-la-Rivière,Total,Moins de 25 ans,15
T4_2023,44,Loire-Atlantique,44100,Monnières,Hommes,Total,45
T4_2023,44,Loire-Atlantique,44100,Monnières,Femmes,Total,80
T4_2023,44,Loire-Atlantique,44101,La Montagne,Femmes,Total,240
T4_2023,44,Loire-Atlantique,44101,La Montagne,Total,Moins de 25 ans,55
T4_2023,44,Loire-Atlantique,44101,La Montagne,Total,25 à 49 ans,280
T4_2023,44,Loire-Atlantique,44102,Montbert,Hommes,Total,70
T4_2023,44,Loire-Atlantique,44102,Montbert,Total,Moins de 25 ans,20
T4_2023,44,Loire-Atlantique,44103,Montoir-de-Bretagne,Hommes,Total,230
T4_2023,44,Loire-Atlantique,44103,Montoir-de-Bretagne,Total,50 ans et plus,125
T4_2023,44,Loire-Atlantique,44104,Montrelais,Hommes,Total,20
T4_2023,44,Loire-Atlantique,44105,Mouais,Total,Total,25
T4_2023,44,Loire-Atlantique,44105,Mouais,Total,Moins de 25 ans,0
T4_2023,44,Loire-Atlantique,44105,Mouais,Total,25 à 49 ans,20
T4_2023,44,Loire-Atlantique,44105,Mouais,Total,50 ans et plus,5
T4_2023,44,Loire-Atlantique,44106,Les Moutiers-en-Retz,Hommes,Total,60
T4_2023,44,Loire-Atlantique,44108,Mouzillon,Total,Total,165
T4_2023,44,Loire-Atlantique,44108,Mouzillon,Femmes,Total,95
T4_2023,44,Loire-Atlantique,44109,Nantes,Total,Total,30835
T4_2023,44,Loire-Atlantique,44109,Nantes,Total,50 ans et plus,5760
T4_2023,44,Loire-Atlantique,44110,Nort-sur-Erdre,Hommes,Total,265
T4_2023,44,Loire-Atlantique,44111,Notre-Dame-des-Landes,Hommes,Total,65
T4_2023,44,Loire-Atlantique,44111,Notre-Dame-des-Landes,Total,25 à 49 ans,90
T4_2023,44,Loire-Atlantique,44112,Noyal-sur-Brutz,Total,Total,25
T4_2023,44,Loire-Atlantique,44112,Noyal-sur-Brutz,Total,25 à 49 ans,15
T4_2023,44,Loire-Atlantique,44112,Noyal-sur-Brutz,Total,50 ans et plus,5
T4_2023,44,Loire-Atlantique,44114,Orvault,Total,Total,1715
T4_2023,44,Loire-Atlantique,44115,Oudon,Total,Moins de 25 ans,40
T4_2023,44,Loire-Atlantique,44115,Oudon,Total,25 à 49 ans,145
T4_2023,44,Loire-Atlantique,44116,Paimbœuf,Total,25 à 49 ans,140
T4_2023,44,Loire-Atlantique,44117,Le Pallet,Total,Moins de 25 ans,25
T4_2023,44,Loire-Atlantique,44117,Le Pallet,Total,25 à 49 ans,125
T4_2023,44,Loire-Atlantique,44118,Pannecé,Hommes,Total,40
T4_2023,44,Loire-Atlantique,44118,Pannecé,Total,25 à 49 ans,65
T4_2023,44,Loire-Atlantique,44119,Paulx,Hommes,Total,50
T4_2023,44,Loire-Atlantique,44119,Paulx,Total,50 ans et plus,30
T4_2023,44,Loire-Atlantique,44120,Le Pellerin,Total,50 ans et plus,85
T4_2023,44,Loire-Atlantique,44122,Petit-Mars,Total,Total,215
T4_2023,44,Loire-Atlantique,44122,Petit-Mars,Hommes,Total,90
T4_2023,44,Loire-Atlantique,44122,Petit-Mars,Total,50 ans et plus,60
T4_2023,44,Loire-Atlantique,44123,Pierric,Total,Total,70
T4_2023,44,Loire-Atlantique,44123,Pierric,Hommes,Total,35
T4_2023,44,Loire-Atlantique,44123,Pierric,Femmes,Total,35
T4_2023,44,Loire-Atlantique,44123,Pierric,Total,Moins de 25 ans,10
T4_2023,44,Loire-Atlantique,44124,Le Pin,Total,Total,60
T4_2023,44,Loire-Atlantique,44124,Le Pin,Total,25 à 49 ans,40
T4_2023,44,Loire-Atlantique,44125,Piriac-sur-Mer,Total,Total,160
T4_2023,44,Loire-Atlantique,44125,Piriac-sur-Mer,Hommes,Total,85
T4_2023,44,Loire-Atlantique,44125,Piriac-sur-Mer,Total,Moins de 25 ans,20
T4_2023,44,Loire-Atlantique,44126,La Plaine-sur-Mer,Total,Total,395
T4_2023,44,Loire-Atlantique,44126,La Plaine-sur-Mer,Hommes,Total,155
T4_2023,44,Loire-Atlantique,44126,La Plaine-sur-Mer,Total,Moins de 25 ans,50
T4_2023,44,Loire-Atlantique,44126,La Plaine-sur-Mer,Total,25 à 49 ans,200
T4_2023,44,Loire-Atlantique,44127,La Planche,Femmes,Total,85
T4_2023,44,Loire-Atlantique,44127,La Planche,Total,Moins de 25 ans,25
T4_2023,44,Loire-Atlantique,44127,La Planche,Total,25 à 49 ans,75
T4_2023,44,Loire-Atlantique,44128,Plessé,Femmes,Total,240
T4_2023,44,Loire-Atlantique,44129,Pontchâteau,Total,Total,755
T4_2023,44,Loire-Atlantique,44129,Pontchâteau,Total,Moins de 25 ans,100
T4_2023,44,Loire-Atlantique,44130,Pont-Saint-Martin,Total,Total,345
